date,temp
14-10-1995,19.01
15-10-1995,19.84
16-10-1995,21.38
17-10-1995,21.44
18-10-1995,21.2
19-10-1995,20.48
20-10-1995,17.21
21-10-1995,17.14
22-10-1995,16.32
23-10-1995,17.4
24-10-1995,19.11
25-10-1995,17.17
26-10-1995,17.56
27-10-1995,15.55
28-10-1995,14.87
29-10-1995,15.25
30-10-1995,18.32
31-10-1995,19.67
01-11-1995,14.86
02-11-1995,12.52
03-11-1995,13.16
04-11-1995,14.51
05-11-1995,13.87
06-11-1995,14.37
07-11-1995,17.51
08-11-1995,12.13
09-11-1995,10.61
10-11-1995,13.14
11-11-1995,12.19
12-11-1995,12.25
13-11-1995,14
14-11-1995,14.67
15-11-1995,8.8
16-11-1995,9.8
17-11-1995,12.96
18-11-1995,12.28
19-11-1995,13.54
20-11-1995,12.54
21-11-1995,9.44
22-11-1995,9.85
23-11-1995,12.17
24-11-1995,10.1
25-11-1995,9.27
26-11-1995,8.45
27-11-1995,8.43
28-11-1995,9.3
29-11-1995,9.23
30-11-1995,8.23
01-12-1995,7.78
02-12-1995,9.09
03-12-1995,9.83
04-12-1995,9.88
05-12-1995,7.91
06-12-1995,8.15
07-12-1995,7.6
08-12-1995,6.49
09-12-1995,5.94
10-12-1995,6.66
11-12-1995,8.78
12-12-1995,8.69
13-12-1995,8.71
14-12-1995,9.05
15-12-1995,9.19
16-12-1995,6.23
17-12-1995,6.47
18-12-1995,7.63
19-12-1995,5.95
20-12-1995,5.71
21-12-1995,6.96
22-12-1995,7.78
23-12-1995,9.09
24-12-1995,7.43
25-12-1995,1.78
26-12-1995,1.75
27-12-1995,3.26
28-12-1995,5.51
29-12-1995,6.67
30-12-1995,5.78
31-12-1995,6.37
01-01-1996,4.93
02-01-1996,5.42
03-01-1996,8.44
04-01-1996,4.14
05-01-1996,5.97
06-01-1996,6.61
07-01-1996,7.94
08-01-1996,7.65
09-01-1996,2.42
10-01-1996,4.38
11-01-1996,6.13
12-01-1996,7.15
13-01-1996,6.87
14-01-1996,10.36
15-01-1996,14.42
16-01-1996,9.76
17-01-1996,5.91
18-01-1996,5.01
19-01-1996,3.28
20-01-1996,3.62
21-01-1996,6.47
22-01-1996,5.23
23-01-1996,5.05
24-01-1996,2.08
25-01-1996,3.2
26-01-1996,2.26
27-01-1996,3.21
28-01-1996,5.08
29-01-1996,6.24
30-01-1996,3.27
31-01-1996,2.66
01-02-1996,2.76
02-02-1996,0.06
03-02-1996,3.12
04-02-1996,4.52
05-02-1996,6.52
06-02-1996,4.28
07-02-1996,4.88
08-02-1996,5.62
09-02-1996,4.89
10-02-1996,1.92
11-02-1996,4.22
12-02-1996,6.93
13-02-1996,9.23
14-02-1996,12.77
15-02-1996,9.04
16-02-1996,2.2
17-02-1996,1.2
18-02-1996,-0.02
19-02-1996,-0.47
20-02-1996,0.57
21-02-1996,0.2
22-02-1996,2.35
23-02-1996,3.93
24-02-1996,3.78
25-02-1996,5.44
26-02-1996,8.93
27-02-1996,6.87
28-02-1996,7.22
29-02-1996,8.58
01-03-1996,8.03
02-03-1996,5.22
03-03-1996,4.74
04-03-1996,5.67
05-03-1996,3.06
06-03-1996,5.31
07-03-1996,6.05
08-03-1996,6.29
09-03-1996,6.73
10-03-1996,6.74
11-03-1996,6.9
12-03-1996,4.42
13-03-1996,7.03
14-03-1996,10.69
15-03-1996,8.97
16-03-1996,12.42
17-03-1996,12.88
18-03-1996,8.23
19-03-1996,6.38
20-03-1996,7.19
21-03-1996,11.4
22-03-1996,11.04
23-03-1996,7.48
24-03-1996,7.97
25-03-1996,9.85
26-03-1996,10.35
27-03-1996,10.96
28-03-1996,10.77
29-03-1996,10.94
30-03-1996,15.62
31-03-1996,16.08
01-04-1996,7.96
02-04-1996,6.04
03-04-1996,7.03
04-04-1996,8
05-04-1996,8.82
06-04-1996,12.44
07-04-1996,11.63
08-04-1996,10.9
09-04-1996,10.94
10-04-1996,10.31
11-04-1996,6.81
12-04-1996,6.5
13-04-1996,8.83
14-04-1996,12.09
15-04-1996,12.33
16-04-1996,10.92
17-04-1996,14.45
18-04-1996,13.63
19-04-1996,11.62
20-04-1996,8.22
21-04-1996,10.02
22-04-1996,10.22
23-04-1996,13.46
24-04-1996,15.36
25-04-1996,15.78
26-04-1996,16.96
27-04-1996,17.45
28-04-1996,17.85
29-04-1996,18.76
30-04-1996,18.42
01-05-1996,17.96
02-05-1996,18.01
03-05-1996,18.84
04-05-1996,17.5
05-05-1996,13.98
06-05-1996,14.59
07-05-1996,13.53
08-05-1996,14.28
09-05-1996,13.93
10-05-1996,17.28
11-05-1996,15.44
12-05-1996,14.61
13-05-1996,13.87
14-05-1996,14.67
15-05-1996,17.57
16-05-1996,16.74
17-05-1996,13.72
18-05-1996,13.09
19-05-1996,15.75
20-05-1996,18.6
21-05-1996,19.23
22-05-1996,17.24
23-05-1996,18.41
24-05-1996,19.73
25-05-1996,20.42
26-05-1996,20.84
27-05-1996,21.28
28-05-1996,21.46
29-05-1996,21.2
30-05-1996,21.39
31-05-1996,23.31
01-06-1996,18.45
02-06-1996,20.5
03-06-1996,22.33
04-06-1996,22.1
05-06-1996,20.14
06-06-1996,19.74
07-06-1996,20.1
08-06-1996,19.88
09-06-1996,19.61
10-06-1996,20.23
11-06-1996,21.52
12-06-1996,22.13
13-06-1996,21.03
14-06-1996,20.91
15-06-1996,23.19
16-06-1996,23.69
17-06-1996,23.27
18-06-1996,22.69
19-06-1996,23.48
20-06-1996,22.97
21-06-1996,22.98
22-06-1996,21.57
23-06-1996,22.01
24-06-1996,22.29
25-06-1996,24.35
26-06-1996,20.28
27-06-1996,20.48
28-06-1996,23.06
29-06-1996,24.97
30-06-1996,24.87
01-07-1996,24.49
02-07-1996,25.47
03-07-1996,23.64
04-07-1996,23.64
05-07-1996,23.64
06-07-1996,24.89
07-07-1996,20.19
08-07-1996,18.93
09-07-1996,19.39
10-07-1996,22.08
11-07-1996,25.76
12-07-1996,25.17
13-07-1996,25.33
14-07-1996,26.43
15-07-1996,26.76
16-07-1996,27.38
17-07-1996,28.18
18-07-1996,28.9
19-07-1996,27.58
20-07-1996,25.74
21-07-1996,23.96
22-07-1996,24.38
23-07-1996,23.84
24-07-1996,25.46
25-07-1996,26.06
26-07-1996,27.1
27-07-1996,27.85
28-07-1996,27.79
29-07-1996,27.93
30-07-1996,27.64
31-07-1996,27.5
01-08-1996,28.02
02-08-1996,26.04
03-08-1996,25.18
04-08-1996,27.68
05-08-1996,26.45
06-08-1996,24.23
07-08-1996,23.6
08-08-1996,24.26
09-08-1996,25.5
10-08-1996,25.82
11-08-1996,26.26
12-08-1996,26.59
13-08-1996,26.77
14-08-1996,28.63
15-08-1996,30.33
16-08-1996,29.17
17-08-1996,26.72
18-08-1996,26.95
19-08-1996,26.77
20-08-1996,24.34
21-08-1996,25.72
22-08-1996,26.8
23-08-1996,27.28
24-08-1996,23.32
25-08-1996,22.27
26-08-1996,22.46
27-08-1996,21.73
28-08-1996,21.76
29-08-1996,23.69
30-08-1996,24.44
31-08-1996,24.24
01-09-1996,26.31
02-09-1996,26.84
03-09-1996,25.1
04-09-1996,24.87
05-09-1996,25.97
06-09-1996,25.8
07-09-1996,23.51
08-09-1996,23.72
09-09-1996,20.3
10-09-1996,21.5
11-09-1996,21.73
12-09-1996,22.49
13-09-1996,20.61
14-09-1996,20.55
15-09-1996,21.65
16-09-1996,21.83
17-09-1996,21.85
18-09-1996,22.32
19-09-1996,22.67
20-09-1996,22.77
21-09-1996,20.98
22-09-1996,20.54
23-09-1996,22.95
24-09-1996,20.46
25-09-1996,20.8
26-09-1996,19.54
27-09-1996,18.35
28-09-1996,18.77
29-09-1996,19.35
30-09-1996,16.29
01-10-1996,18.05
02-10-1996,19.25
03-10-1996,19.85
04-10-1996,20.21
05-10-1996,19.05
06-10-1996,20.56
07-10-1996,21.54
08-10-1996,15.73
09-10-1996,17.33
10-10-1996,18.11
11-10-1996,17.69
12-10-1996,18.27
13-10-1996,19.48
14-10-1996,17.6
15-10-1996,17.9
16-10-1996,15.46
17-10-1996,16.66
18-10-1996,16.97
19-10-1996,17.86
20-10-1996,14.25
21-10-1996,13.4
22-10-1996,15.22
23-10-1996,15.65
24-10-1996,17.58
25-10-1996,18.18
26-10-1996,14.2
27-10-1996,11.79
28-10-1996,14.35
29-10-1996,17.82
30-10-1996,17.62
31-10-1996,17.84
01-11-1996,15.45
02-11-1996,15.19
03-11-1996,14.94
04-11-1996,15.99
05-11-1996,16.56
06-11-1996,13.61
07-11-1996,12.39
08-11-1996,12.79
09-11-1996,17.43
10-11-1996,17.49
11-11-1996,16.48
12-11-1996,13.33
13-11-1996,8.39
14-11-1996,9.25
15-11-1996,10.93
16-11-1996,9.38
17-11-1996,12.89
18-11-1996,12.71
19-11-1996,10.14
20-11-1996,9.15
21-11-1996,13.2
22-11-1996,11.16
23-11-1996,10.53
24-11-1996,12.64
25-11-1996,11.6
26-11-1996,10.34
27-11-1996,10.2
28-11-1996,10.84
29-11-1996,9.07
30-11-1996,6.82
01-12-1996,6.17
02-12-1996,5.75
03-12-1996,7.17
04-12-1996,9.4
05-12-1996,14.9
06-12-1996,7.58
07-12-1996,6.35
08-12-1996,6.86
09-12-1996,8.76
10-12-1996,9.56
11-12-1996,10.56
12-12-1996,10.21
13-12-1996,9.22
14-12-1996,9.4
15-12-1996,9.11
16-12-1996,10.29
17-12-1996,13.64
18-12-1996,9.1
19-12-1996,6.01
20-12-1996,5.57
21-12-1996,7.51
22-12-1996,9.63
23-12-1996,5.78
24-12-1996,5.57
25-12-1996,7.59
26-12-1996,6.34
27-12-1996,6.04
28-12-1996,7.41
29-12-1996,6.21
30-12-1996,8.48
31-12-1996,8.9
01-01-1997,12.6
02-01-1997,7.66
03-01-1997,5.07
04-01-1997,5.08
05-01-1997,5.33
06-01-1997,6.38
07-01-1997,6.14
08-01-1997,4.17
09-01-1997,4.01
10-01-1997,4.49
11-01-1997,4.36
12-01-1997,4.24
13-01-1997,4.76
14-01-1997,7.35
15-01-1997,3.77
16-01-1997,3.82
17-01-1997,7.48
18-01-1997,7.66
19-01-1997,6.43
20-01-1997,6.39
21-01-1997,4.01
22-01-1997,1.7
23-01-1997,6.22
24-01-1997,5.43
25-01-1997,3.18
26-01-1997,4.74
27-01-1997,5.4
28-01-1997,6.27
29-01-1997,4.32
30-01-1997,2.87
31-01-1997,4.08
01-02-1997,4.09
02-02-1997,5.58
03-02-1997,4.25
04-02-1997,4.38
05-02-1997,5.76
06-02-1997,5.67
07-02-1997,6.54
08-02-1997,6.49
09-02-1997,8.21
10-02-1997,8.4
11-02-1997,6.15
12-02-1997,4.47
13-02-1997,3.53
14-02-1997,4.82
15-02-1997,7.8
16-02-1997,7.01
17-02-1997,6.19
18-02-1997,3.9
19-02-1997,3.68
20-02-1997,6.76
21-02-1997,3.21
22-02-1997,1.24
23-02-1997,4.4
24-02-1997,6.99
25-02-1997,10.26
26-02-1997,10.28
27-02-1997,8.33
28-02-1997,12.03
01-03-1997,10.48
02-03-1997,7.14
03-03-1997,5.26
04-03-1997,7.35
05-03-1997,9.47
06-03-1997,12.83
07-03-1997,14.05
08-03-1997,9.18
09-03-1997,7.7
10-03-1997,10.33
11-03-1997,10.5
12-03-1997,8.35
13-03-1997,10.62
14-03-1997,12.77
15-03-1997,8.06
16-03-1997,5.85
17-03-1997,7.75
18-03-1997,8.52
19-03-1997,10.08
20-03-1997,9.38
21-03-1997,11.48
22-03-1997,9.47
23-03-1997,6.19
24-03-1997,6.05
25-03-1997,10.47
26-03-1997,11.31
27-03-1997,9.01
28-03-1997,12.61
29-03-1997,14.46
30-03-1997,13.69
31-03-1997,9.76
01-04-1997,12.04
02-04-1997,13.02
03-04-1997,12.62
04-04-1997,15.15
05-04-1997,15.2
06-04-1997,15.03
07-04-1997,13.61
08-04-1997,16.18
09-04-1997,15.22
10-04-1997,13.28
11-04-1997,12.8
12-04-1997,12.96
13-04-1997,15.45
14-04-1997,14.65
15-04-1997,10.66
16-04-1997,11.93
17-04-1997,13.88
18-04-1997,15.79
19-04-1997,12.98
20-04-1997,14.55
21-04-1997,15.48
22-04-1997,15.25
23-04-1997,11.49
24-04-1997,12.81
25-04-1997,13.98
26-04-1997,15.81
27-04-1997,17.44
28-04-1997,15.89
29-04-1997,18.96
30-04-1997,19.37
01-05-1997,17.81
02-05-1997,19.77
03-05-1997,15.88
04-05-1997,17.83
05-05-1997,19.64
06-05-1997,21.71
07-05-1997,20.92
08-05-1997,20.79
09-05-1997,14.25
10-05-1997,17.67
11-05-1997,19.1
12-05-1997,17.51
13-05-1997,18.51
14-05-1997,17.75
15-05-1997,19.91
16-05-1997,22.32
17-05-1997,19.75
18-05-1997,18.79
19-05-1997,18.49
20-05-1997,16.91
21-05-1997,16.58
22-05-1997,15.63
23-05-1997,16.11
24-05-1997,16.95
25-05-1997,18.82
26-05-1997,17.54
27-05-1997,16.49
28-05-1997,19
29-05-1997,19.93
30-05-1997,20.68
31-05-1997,20.54
01-06-1997,21.47
02-06-1997,21.35
03-06-1997,22.01
04-06-1997,20.29
05-06-1997,21.93
06-06-1997,18.6
07-06-1997,20.09
08-06-1997,18.24
09-06-1997,18.88
10-06-1997,22.27
11-06-1997,18.29
12-06-1997,20.54
13-06-1997,21.2
14-06-1997,22.61
15-06-1997,21.31
16-06-1997,20.51
17-06-1997,20.56
18-06-1997,20.05
19-06-1997,22.81
20-06-1997,23.01
21-06-1997,24.7
22-06-1997,21.7
23-06-1997,21.35
24-06-1997,23.99
25-06-1997,24.5
26-06-1997,25.49
27-06-1997,26.15
28-06-1997,24.37
29-06-1997,23.82
30-06-1997,23.79
01-07-1997,24.18
02-07-1997,24.75
03-07-1997,27.5
04-07-1997,27.95
05-07-1997,28.55
06-07-1997,28.35
07-07-1997,27.57
08-07-1997,27.35
09-07-1997,26.16
10-07-1997,21.2
11-07-1997,22.49
12-07-1997,22.72
13-07-1997,24.57
14-07-1997,25.95
15-07-1997,26.83
16-07-1997,27.1
17-07-1997,21.75
18-07-1997,22.45
19-07-1997,24.42
20-07-1997,25.02
21-07-1997,25.48
22-07-1997,25.54
23-07-1997,25.44
24-07-1997,25.84
25-07-1997,26.12
26-07-1997,26.6
27-07-1997,26.2
28-07-1997,25.49
29-07-1997,24.58
30-07-1997,23.02
31-07-1997,25.92
01-08-1997,26.9
02-08-1997,28.08
03-08-1997,27.42
04-08-1997,27.81
05-08-1997,25.8
06-08-1997,26.37
07-08-1997,27.65
08-08-1997,27.43
09-08-1997,28.56
10-08-1997,28.75
11-08-1997,27.94
12-08-1997,27.34
13-08-1997,27
14-08-1997,22.66
15-08-1997,22.19
16-08-1997,21.2
17-08-1997,22.33
18-08-1997,25.58
19-08-1997,26
20-08-1997,26.57
21-08-1997,27.45
22-08-1997,26.76
23-08-1997,27.36
24-08-1997,27.02
25-08-1997,24.72
26-08-1997,24.41
27-08-1997,25.96
28-08-1997,26.92
29-08-1997,26.86
30-08-1997,26.95
31-08-1997,26.98
01-09-1997,27.51
02-09-1997,27.71
03-09-1997,28.42
04-09-1997,25.73
05-09-1997,24.71
06-09-1997,26.03
07-09-1997,27.15
08-09-1997,25.47
09-09-1997,24.47
10-09-1997,26.17
11-09-1997,25.87
12-09-1997,24.25
13-09-1997,22.21
14-09-1997,22.22
15-09-1997,18.82
16-09-1997,18.2
17-09-1997,23.87
18-09-1997,23.9
19-09-1997,23.6
20-09-1997,21
21-09-1997,20.66
22-09-1997,20.73
23-09-1997,18.3
24-09-1997,18.91
25-09-1997,18.99
26-09-1997,18.63
27-09-1997,20.27
28-09-1997,18.69
29-09-1997,18.52
30-09-1997,18.19
01-10-1997,18.42
02-10-1997,18.82
03-10-1997,19.08
04-10-1997,18.67
05-10-1997,19.82
06-10-1997,19.48
07-10-1997,20
08-10-1997,17.97
09-10-1997,17.58
10-10-1997,18.53
11-10-1997,18.65
12-10-1997,15.32
13-10-1997,16.02
14-10-1997,17.66
15-10-1997,17.27
16-10-1997,16.98
17-10-1997,16.77
18-10-1997,17.74
19-10-1997,18.18
20-10-1997,18.73
21-10-1997,18.78
22-10-1997,18.33
23-10-1997,18.76
24-10-1997,20.31
25-10-1997,19.57
26-10-1997,14.24
27-10-1997,12.66
28-10-1997,14.69
29-10-1997,14.59
30-10-1997,16.38
31-10-1997,13.72
01-11-1997,12.04
02-11-1997,13.42
03-11-1997,15.76
04-11-1997,15.36
05-11-1997,14.61
06-11-1997,13.39
07-11-1997,12.78
08-11-1997,12.69
09-11-1997,13.27
10-11-1997,13.74
11-11-1997,15.02
12-11-1997,15.44
13-11-1997,14.37
14-11-1997,14.61
15-11-1997,17.09
16-11-1997,14.94
17-11-1997,13.42
18-11-1997,11.82
19-11-1997,10.82
20-11-1997,11.55
21-11-1997,13.88
22-11-1997,14.54
23-11-1997,11.87
24-11-1997,10.09
25-11-1997,12.26
26-11-1997,17.74
27-11-1997,16.27
28-11-1997,11.85
29-11-1997,14.95
30-11-1997,13.22
01-12-1997,10.23
02-12-1997,7.72
03-12-1997,4.39
04-12-1997,5.81
05-12-1997,7.83
06-12-1997,10.88
07-12-1997,13.03
08-12-1997,14.47
09-12-1997,12.2
10-12-1997,7.98
11-12-1997,7.2
12-12-1997,7.12
13-12-1997,6.24
14-12-1997,6.31
15-12-1997,8.99
16-12-1997,8.65
17-12-1997,8.39
18-12-1997,10.44
19-12-1997,11.06
20-12-1997,11.19
21-12-1997,7.68
22-12-1997,5.24
23-12-1997,5.88
24-12-1997,5.37
25-12-1997,5.06
26-12-1997,8.19
27-12-1997,8.82
28-12-1997,7.86
29-12-1997,6.88
30-12-1997,6.95
31-12-1997,6.64
01-01-1998,7.81
02-01-1998,7.81
03-01-1998,7.79
04-01-1998,7.14
05-01-1998,4.69
06-01-1998,5.62
07-01-1998,4.53
08-01-1998,2.46
09-01-1998,0.37
10-01-1998,2.27
11-01-1998,3.11
12-01-1998,1.49
13-01-1998,0.53
14-01-1998,2.94
15-01-1998,2.31
16-01-1998,2.62
17-01-1998,3.17
18-01-1998,4.89
19-01-1998,1.62
20-01-1998,0.86
21-01-1998,2.35
22-01-1998,3
23-01-1998,2.75
24-01-1998,-0.15
25-01-1998,0.22
26-01-1998,1.03
27-01-1998,2.5
28-01-1998,1.54
29-01-1998,1.72
30-01-1998,2.11
31-01-1998,4.33
01-02-1998,4.46
02-02-1998,5.12
03-02-1998,6.79
04-02-1998,4.09
05-02-1998,3.63
06-02-1998,5.26
07-02-1998,6.04
08-02-1998,5.6
09-02-1998,5.03
10-02-1998,3.53
11-02-1998,5.51
12-02-1998,8.89
13-02-1998,11.23
14-02-1998,10.97
15-02-1998,2.9
16-02-1998,5.34
17-02-1998,3.87
18-02-1998,4.82
19-02-1998,8.8
20-02-1998,8.82
21-02-1998,4.55
22-02-1998,4.73
23-02-1998,8.05
24-02-1998,6.85
25-02-1998,6.99
26-02-1998,8.76
27-02-1998,10.17
28-02-1998,9.36
01-03-1998,3.23
02-03-1998,7.38
03-03-1998,8.69
04-03-1998,9.87
05-03-1998,4.16
06-03-1998,6.92
07-03-1998,5.57
08-03-1998,7.03
09-03-1998,8.82
10-03-1998,6.14
11-03-1998,8.98
12-03-1998,10.5
13-03-1998,10.05
14-03-1998,11.94
15-03-1998,5.28
16-03-1998,7.1
17-03-1998,6.1
18-03-1998,7.69
19-03-1998,13.91
20-03-1998,13.58
21-03-1998,7.54
22-03-1998,6.24
23-03-1998,8.14
24-03-1998,9.62
25-03-1998,10.44
26-03-1998,13.37
27-03-1998,13.97
28-03-1998,14.08
29-03-1998,15.53
30-03-1998,17.15
31-03-1998,11.97
01-04-1998,5.05
02-04-1998,6.18
03-04-1998,9.7
04-04-1998,12.06
05-04-1998,15.09
06-04-1998,13.13
07-04-1998,14.44
08-04-1998,13.62
09-04-1998,11.13
10-04-1998,16.66
11-04-1998,17.89
12-04-1998,18.55
13-04-1998,21.04
14-04-1998,20.24
15-04-1998,17.12
16-04-1998,14.7
17-04-1998,12.76
18-04-1998,14.88
19-04-1998,18.03
20-04-1998,20.25
21-04-1998,20.79
22-04-1998,20.89
23-04-1998,20.7
24-04-1998,20.53
25-04-1998,19.55
26-04-1998,13.88
27-04-1998,14.67
28-04-1998,18.13
29-04-1998,20.54
30-04-1998,17.49
01-05-1998,18.54
02-05-1998,22.19
03-05-1998,18.09
04-05-1998,14.69
05-05-1998,17.67
06-05-1998,20.32
07-05-1998,22.69
08-05-1998,21.09
09-05-1998,17.92
10-05-1998,18.16
11-05-1998,14.51
12-05-1998,19.53
13-05-1998,20.73
14-05-1998,16.4
15-05-1998,19.66
16-05-1998,20.48
17-05-1998,21.56
18-05-1998,21.49
19-05-1998,20.93
20-05-1998,21.78
21-05-1998,22.74
22-05-1998,21.22
23-05-1998,21.77
24-05-1998,21.81
25-05-1998,21.08
26-05-1998,16.75
27-05-1998,19.43
28-05-1998,20.97
29-05-1998,20.53
30-05-1998,22.56
31-05-1998,21.89
01-06-1998,22.45
02-06-1998,19.27
03-06-1998,18.63
04-06-1998,22.67
05-06-1998,18.73
06-06-1998,15.61
07-06-1998,16.11
08-06-1998,19.27
09-06-1998,19.66
10-06-1998,19.3
11-06-1998,20.39
12-06-1998,19.59
13-06-1998,19.16
14-06-1998,19.61
15-06-1998,22.44
16-06-1998,22.2
17-06-1998,22.78
18-06-1998,22.64
19-06-1998,24
20-06-1998,25.09
21-06-1998,20.14
22-06-1998,17.5
23-06-1998,18.61
24-06-1998,21.61
25-06-1998,23.77
26-06-1998,26.11
27-06-1998,27.03
28-06-1998,26.64
29-06-1998,23.69
30-06-1998,24.88
01-07-1998,25.53
02-07-1998,26.67
03-07-1998,28.8
04-07-1998,29.03
05-07-1998,26.33
06-07-1998,26.4
07-07-1998,26.82
08-07-1998,27.77
09-07-1998,28.45
10-07-1998,25.56
11-07-1998,24.62
12-07-1998,20.48
13-07-1998,20.29
14-07-1998,21.59
15-07-1998,22.05
16-07-1998,20.68
17-07-1998,21.39
18-07-1998,23.52
19-07-1998,24.26
20-07-1998,23.8
21-07-1998,23.01
22-07-1998,23.05
23-07-1998,25.32
24-07-1998,24.96
25-07-1998,25.5
26-07-1998,26.77
27-07-1998,27.25
28-07-1998,27.23
29-07-1998,26.69
30-07-1998,24.68
31-07-1998,25.3
01-08-1998,26.82
02-08-1998,28.01
03-08-1998,28.58
04-08-1998,27.42
05-08-1998,27.62
06-08-1998,27.18
07-08-1998,26.76
08-08-1998,22.76
09-08-1998,22.8
10-08-1998,25.56
11-08-1998,27.08
12-08-1998,28.4
13-08-1998,28.01
14-08-1998,26.98
15-08-1998,26.86
16-08-1998,29.05
17-08-1998,27.22
18-08-1998,25.66
19-08-1998,26.63
20-08-1998,27.79
21-08-1998,27.04
22-08-1998,25.45
23-08-1998,26.25
24-08-1998,27.18
25-08-1998,28.04
26-08-1998,27.72
27-08-1998,26.91
28-08-1998,26.24
29-08-1998,26.12
30-08-1998,24.5
31-08-1998,23.17
01-09-1998,23.31
02-09-1998,23.75
03-09-1998,23.39
04-09-1998,23.33
05-09-1998,23.65
06-09-1998,23.44
07-09-1998,21.79
08-09-1998,24.03
09-09-1998,24.74
10-09-1998,24.73
11-09-1998,24.34
12-09-1998,23.74
13-09-1998,24.62
14-09-1998,24.42
15-09-1998,25.41
16-09-1998,26.02
17-09-1998,23.28
18-09-1998,23.87
19-09-1998,26.2
20-09-1998,26.68
21-09-1998,26.25
22-09-1998,26.58
23-09-1998,25.08
24-09-1998,25.31
25-09-1998,25.69
26-09-1998,21.61
27-09-1998,19.43
28-09-1998,20.76
29-09-1998,21.54
30-09-1998,21.56
01-10-1998,23.41
02-10-1998,24.28
03-10-1998,22.36
04-10-1998,22.27
05-10-1998,20.24
06-10-1998,20.71
07-10-1998,21.27
08-10-1998,22.47
09-10-1998,21.64
10-10-1998,20.12
11-10-1998,17.86
12-10-1998,18.64
13-10-1998,19.5
14-10-1998,21.95
15-10-1998,23.88
16-10-1998,21.87
17-10-1998,19.24
18-10-1998,23.22
19-10-1998,21.76
20-10-1998,17.96
21-10-1998,14.31
22-10-1998,16.31
23-10-1998,15.56
24-10-1998,14.53
25-10-1998,18.05
26-10-1998,16.55
27-10-1998,15.04
28-10-1998,19.3
29-10-1998,17.46
30-10-1998,18.74
31-10-1998,19.31
01-11-1998,18.14
02-11-1998,16.27
03-11-1998,18.43
04-11-1998,17.88
05-11-1998,14.06
06-11-1998,12.36
07-11-1998,12.84
08-11-1998,16.19
09-11-1998,16.85
10-11-1998,14.03
11-11-1998,12.84
12-11-1998,12.18
13-11-1998,13.14
14-11-1998,14.73
15-11-1998,15.25
16-11-1998,16.98
17-11-1998,16.11
18-11-1998,11.1
19-11-1998,8.93
20-11-1998,9.06
21-11-1998,10.26
22-11-1998,7.3
23-11-1998,9.51
24-11-1998,10.65
25-11-1998,9.45
26-11-1998,9.34
27-11-1998,11.98
28-11-1998,10.84
29-11-1998,9.01
30-11-1998,11.7
01-12-1998,12.85
02-12-1998,6.13
03-12-1998,4.49
04-12-1998,7.58
05-12-1998,8.29
06-12-1998,9.31
07-12-1998,9.04
08-12-1998,11.25
09-12-1998,8.43
10-12-1998,7.2
11-12-1998,7.35
12-12-1998,6.54
13-12-1998,7.72
14-12-1998,9.42
15-12-1998,11.14
16-12-1998,9.38
17-12-1998,9.36
18-12-1998,7.87
19-12-1998,8.52
20-12-1998,8.09
21-12-1998,6.59
22-12-1998,8.17
23-12-1998,8.98
24-12-1998,6.38
25-12-1998,6.64
26-12-1998,7.3
27-12-1998,6.57
28-12-1998,8.36
29-12-1998,8.08
30-12-1998,6.57
31-12-1998,4.01
01-01-1999,4.24
02-01-1999,5.11
03-01-1999,5.21
04-01-1999,4.43
05-01-1999,5.26
06-01-1999,6.43
07-01-1999,6.1
08-01-1999,1.8
09-01-1999,1.76
10-01-1999,3.5
11-01-1999,4.11
12-01-1999,4.74
13-01-1999,4.9
14-01-1999,5.34
15-01-1999,3.89
16-01-1999,6.58
17-01-1999,5.4
18-01-1999,6.23
19-01-1999,6.94
20-01-1999,8.38
21-01-1999,4.39
22-01-1999,6.46
23-01-1999,8.49
24-01-1999,4.94
25-01-1999,6.09
26-01-1999,8.13
27-01-1999,6.42
28-01-1999,8.51
29-01-1999,4.09
30-01-1999,3.03
31-01-1999,5.79
01-02-1999,6.51
02-02-1999,5.37
03-02-1999,1.68
04-02-1999,2.08
05-02-1999,4.18
06-02-1999,4.3
07-02-1999,5.7
08-02-1999,7.25
09-02-1999,7.07
10-02-1999,6.56
11-02-1999,3.97
12-02-1999,4.49
13-02-1999,1.54
14-02-1999,2.9
15-02-1999,5.49
16-02-1999,7.57
17-02-1999,9.12
18-02-1999,11.22
19-02-1999,3.3
20-02-1999,3.84
21-02-1999,3.06
22-02-1999,5.36
23-02-1999,7
24-02-1999,5.64
25-02-1999,7.72
26-02-1999,9.52
27-02-1999,7.35
28-02-1999,6.04
01-03-1999,7.88
02-03-1999,9.99
03-03-1999,8.91
04-03-1999,11.41
05-03-1999,13.05
06-03-1999,10.47
07-03-1999,6.36
08-03-1999,8.75
09-03-1999,4.59
10-03-1999,6.21
11-03-1999,5.71
12-03-1999,5.19
13-03-1999,8.65
14-03-1999,13.73
15-03-1999,14.95
16-03-1999,12.06
17-03-1999,14.48
18-03-1999,16.36
19-03-1999,14.03
20-03-1999,5.09
21-03-1999,6.57
22-03-1999,5.39
23-03-1999,8.84
24-03-1999,12.08
25-03-1999,12.24
26-03-1999,14.74
27-03-1999,10.15
28-03-1999,7.31
29-03-1999,5.79
30-03-1999,7.03
31-03-1999,8.46
01-04-1999,14.16
02-04-1999,14.3
03-04-1999,9.63
04-04-1999,12.07
05-04-1999,13.21
06-04-1999,10.23
07-04-1999,9.6
08-04-1999,8.03
